,data,iv,ciphertext
2672,0dff70bcc192b50a823f5c170db91b737981051047d545dbfcac36dbbc4227d52128443d0a402922e520c0ba7c86cd2a7142,0dff70,bcc192b50a823f5c170db91b737981051047d545dbfcac36dbbc4227d52128443d0a402922e520c0ba7c86cd2a7142
2673,0dff71b97331fee9d3dc5687e66eed9d93f2cbffc2803214aff895,0dff71,b97331fee9d3dc5687e66eed9d93f2cbffc2803214aff895
2674,0dff72a0ce3bc44c4b6c531afdc89d4f8f361943cc681d01d05753f32d15fedcfdaf7d8559f9a9ab6975a8ea8f,0dff72,a0ce3bc44c4b6c531afdc89d4f8f361943cc681d01d05753f32d15fedcfdaf7d8559f9a9ab6975a8ea8f
2675,0dff73ec20fc6ee25c0364eaa076c2c749508a8ee64cff1c69c339d215ab25850a676458015f8e6d7b08f74dbda05d7d99a594f50d1c1b2414600700997a682a951b016fe6d1569f2791a664f3786f3025138193a1984dfa9ba31529a0961c,0dff73,ec20fc6ee25c0364eaa076c2c749508a8ee64cff1c69c339d215ab25850a676458015f8e6d7b08f74dbda05d7d99a594f50d1c1b2414600700997a682a951b016fe6d1569f2791a664f3786f3025138193a1984dfa9ba31529a0961c
2676,0dff740bc76d134a0a3d9b67514596121cf5447c44abf15c2622835f566af97fe08d,0dff74,0bc76d134a0a3d9b67514596121cf5447c44abf15c2622835f566af97fe08d
2677,0dff752c7c205e19429c4b33c8a383b2ac7825b882bf89fc1b3e8b96140271826febc133d65f7a38980f,0dff75,2c7c205e19429c4b33c8a383b2ac7825b882bf89fc1b3e8b96140271826febc133d65f7a38980f
2678,0dff764b592c4b68686dedbb5a10b65d8bf0a9e3d86aec8149411902b67644acb9bde59ba2eff0d01806d16326,0dff76,4b592c4b68686dedbb5a10b65d8bf0a9e3d86aec8149411902b67644acb9bde59ba2eff0d01806d16326
2679,0dff7721343214a22e316ce414a5bda63c67d24a9aafe986dcbce5135dd206197522,0dff77,21343214a22e316ce414a5bda63c67d24a9aafe986dcbce5135dd206197522
2680,0dff786d0e75fd227f13d6a8b68514447aabba08a337a626ba24a602412629b75e0be61b25aff5bda15c0d6b,0dff78,6d0e75fd227f13d6a8b68514447aabba08a337a626ba24a602412629b75e0be61b25aff5bda15c0d6b
2681,0dff79d250a99bc0042d42a87077aab05147385cbb051c4c5191151ad2af8c959f01fa940da19c2c0a1b960c9d21,0dff79,d250a99bc0042d42a87077aab05147385cbb051c4c5191151ad2af8c959f01fa940da19c2c0a1b960c9d21
2682,0dff7a3ee3218d218fb4bd4e054ff329454df30c8829d98816c8a4c378f54ccaff0b6500a6f93d20bd1af9893b065671bffa15e2617f18be4475954e6f612ce3eb6b3f4d9408,0dff7a,3ee3218d218fb4bd4e054ff329454df30c8829d98816c8a4c378f54ccaff0b6500a6f93d20bd1af9893b065671bffa15e2617f18be4475954e6f612ce3eb6b3f4d9408
2683,0dff7bd2954364fb0ceca8e3ceff7a4441440044d553ba4a9b293ae67d,0dff7b,d2954364fb0ceca8e3ceff7a4441440044d553ba4a9b293ae67d
2684,0dff7cda13fc7dd6b1ae43a71f1eae4d4258830597ea80fb9dd770cad5b8a06ded61ca7ca8b7d839b480e223b88a91a669de091763,0dff7c,da13fc7dd6b1ae43a71f1eae4d4258830597ea80fb9dd770cad5b8a06ded61ca7ca8b7d839b480e223b88a91a669de091763
2685,0dff7db4b0a358ab84e7c9030a09788d8ce715720c9ce5bd358b8a0de468494ba1a3579aba15eccfb078305f65d4718e9f9fe5,0dff7d,b4b0a358ab84e7c9030a09788d8ce715720c9ce5bd358b8a0de468494ba1a3579aba15eccfb078305f65d4718e9f9fe5
2686,0dff7eaff78d9e2ed3feb37d84f04aab1413c0feb1987584fcac864761a57b43d28e181c80290ac591f4,0dff7e,aff78d9e2ed3feb37d84f04aab1413c0feb1987584fcac864761a57b43d28e181c80290ac591f4
2687,0dff7f0cff845ac2471d83171fbfa5f2c687a5ac7a375c46faca6ea90b08e12c036675d44c8da35a210d8da9f567a37f,0dff7f,0cff845ac2471d83171fbfa5f2c687a5ac7a375c46faca6ea90b08e12c036675d44c8da35a210d8da9f567a37f
2688,0dff80fe5eccfca678949e25a3769a7031650333e37b19c814a30a9dfb1c0d7e8882add52ebf4164f217,0dff80,fe5eccfca678949e25a3769a7031650333e37b19c814a30a9dfb1c0d7e8882add52ebf4164f217
2689,0dff81a8fa50e0b4cfd1f7e64c874df18e46e3515bc69d981f269dc0,0dff81,a8fa50e0b4cfd1f7e64c874df18e46e3515bc69d981f269dc0
2690,0dff82a28b0fb71aed00780da14b44ef95b94b94ae88ccf270f7612bf9771c46c54f196cbdb11e13e0db,0dff82,a28b0fb71aed00780da14b44ef95b94b94ae88ccf270f7612bf9771c46c54f196cbdb11e13e0db
2691,0dff83153fadbac709422b68a975890c161676929500,0dff83,153fadbac709422b68a975890c161676929500
2692,0dff8416f53ba679981e90dede78513cb1815c4482e689a583,0dff84,16f53ba679981e90dede78513cb1815c4482e689a583
2693,0dff852f893904792eeb7f9242b854b5df3c3bf798c7069be0908e91fbb1054ad79df8ba823d0462f27171ac23cbbd910e51c67dc80d94170c7aea,0dff85,2f893904792eeb7f9242b854b5df3c3bf798c7069be0908e91fbb1054ad79df8ba823d0462f27171ac23cbbd910e51c67dc80d94170c7aea
2694,0dff86fa0a9864013e4cbaf6c4202b7cdb57b68d43638d2b555161df9ac51a55b2d177c393708a5fa6bad65a2a8ff90efeccd23f771f2290a7ef0db4d0,0dff86,fa0a9864013e4cbaf6c4202b7cdb57b68d43638d2b555161df9ac51a55b2d177c393708a5fa6bad65a2a8ff90efeccd23f771f2290a7ef0db4d0
2695,0dff874cb3934404c95b5d5282824baeeac07f82b57ce39552e5aef36cb03cb53802140fc51628fa988be8699edb4a41a872,0dff87,4cb3934404c95b5d5282824baeeac07f82b57ce39552e5aef36cb03cb53802140fc51628fa988be8699edb4a41a872
2696,0dff889ca57c3e6ab11bbe51944829592914fb9057da2034aeebf10b15053710384b5a6d7d2ffabfdd757a,0dff88,9ca57c3e6ab11bbe51944829592914fb9057da2034aeebf10b15053710384b5a6d7d2ffabfdd757a
2697,0dff893e1d5d1c47551d15cc23c1d127bbfbd11d9d8abb9152d5f22837472744f6e118247fecf95cf58c543a6ecb67,0dff89,3e1d5d1c47551d15cc23c1d127bbfbd11d9d8abb9152d5f22837472744f6e118247fecf95cf58c543a6ecb67
2698,0dff8a2fe0bd68f885bbc6801ff0a96562b0559193bec6ca3937968a4ab3122603c6694caab67c33864d5c9e78f5f89a9c54cd617bc7aedb452d68,0dff8a,2fe0bd68f885bbc6801ff0a96562b0559193bec6ca3937968a4ab3122603c6694caab67c33864d5c9e78f5f89a9c54cd617bc7aedb452d68
2699,0dff8b7ee16a0222021690af736b81b08351533da61c07649d1f15477e3aa9065b0e02e24ae11e94d7d1e7cf69858c547bdfb2cecfc76b,0dff8b,7ee16a0222021690af736b81b08351533da61c07649d1f15477e3aa9065b0e02e24ae11e94d7d1e7cf69858c547bdfb2cecfc76b
2700,0dff8c191260c9d789078a46c00c0f5958ca3d2d84ae837df17515ae72e3b728f95c,0dff8c,191260c9d789078a46c00c0f5958ca3d2d84ae837df17515ae72e3b728f95c
2701,0dff8d8279a3073c74bd4ae5328392248a01,0dff8d,8279a3073c74bd4ae5328392248a01
2702,0dff8eeb7d6037ea38d9209595a35d8b21ae313014c6913d586a2abb,0dff8e,eb7d6037ea38d9209595a35d8b21ae313014c6913d586a2abb
2703,0dff8f3b1f2e81a5cecdac1d28269f714a9fd91e63bde2c25251dd41,0dff8f,3b1f2e81a5cecdac1d28269f714a9fd91e63bde2c25251dd41
2704,0dff9011e0d30acfe54ff50e92f986768bc3e0d5b2d59350214250fce968925599a99a0a273b6250c8a99a6083ff546a1417,0dff90,11e0d30acfe54ff50e92f986768bc3e0d5b2d59350214250fce968925599a99a0a273b6250c8a99a6083ff546a1417
2705,0dff9163168f64f94c225b6e1726faa0055a550371599e116da61235,0dff91,63168f64f94c225b6e1726faa0055a550371599e116da61235
2706,0dff920b621974522a6ec95fe3e0a2142007cae3a87d8faf8b06927c4c464d9ecc58d8d1976bd678f84acd26d315,0dff92,0b621974522a6ec95fe3e0a2142007cae3a87d8faf8b06927c4c464d9ecc58d8d1976bd678f84acd26d315
2707,0dff93ffe1d57ac3a954cec64db53f2c60c9b65b92c1fd86c5f19f1eefc5e3c44d4ea9742f3adc06c34d0ad1a8642ebef3bfdb427014c58d95e3c10f8357e998,0dff93,ffe1d57ac3a954cec64db53f2c60c9b65b92c1fd86c5f19f1eefc5e3c44d4ea9742f3adc06c34d0ad1a8642ebef3bfdb427014c58d95e3c10f8357e998
2708,0dff9488cb0c98254acf8729bbaf0ea0a96b68f3c8aeab2df3555a8c12fbd993,0dff94,88cb0c98254acf8729bbaf0ea0a96b68f3c8aeab2df3555a8c12fbd993
2709,0dff9530e13412e17c7834bd96ec9a076a19aeae28bdc7dd2edd3dae9c56d44584,0dff95,30e13412e17c7834bd96ec9a076a19aeae28bdc7dd2edd3dae9c56d44584
2710,0dff9677b09ee842bf3b49424e4cd2388b762beb4ad6ba2a22c694a68211fd3a5c115fcc9f2e84410ced205ee2ee449d,0dff96,77b09ee842bf3b49424e4cd2388b762beb4ad6ba2a22c694a68211fd3a5c115fcc9f2e84410ced205ee2ee449d
2711,0dff9702443d9b91172d3fe9c4c6904ade1d01180007f2b52f641c1c22ea7b54730b36b6ca77,0dff97,02443d9b91172d3fe9c4c6904ade1d01180007f2b52f641c1c22ea7b54730b36b6ca77
2712,0dff98b21ffaa754746ffee0edaef13e0bee091aeb9b4e321b5a6dd6ebf7d50154aca211c5674304cc1676825d588512795fdff187ec91f4db26027251d9ff0a134207875c,0dff98,b21ffaa754746ffee0edaef13e0bee091aeb9b4e321b5a6dd6ebf7d50154aca211c5674304cc1676825d588512795fdff187ec91f4db26027251d9ff0a134207875c
2713,0dff99245600101d2c2a242197ed2405719cfbdfd5d0220a46d04ff7594b36d0182732ffdd2dd751ea5c37bca251c2542e31410ce0f19dafcebedc621c6f8ed933a45132603aaad431ce775a85f8,0dff99,245600101d2c2a242197ed2405719cfbdfd5d0220a46d04ff7594b36d0182732ffdd2dd751ea5c37bca251c2542e31410ce0f19dafcebedc621c6f8ed933a45132603aaad431ce775a85f8
2714,0dff9a36de85455afe9b7d32dbc157a0dc79,0dff9a,36de85455afe9b7d32dbc157a0dc79
2715,0dff9b07aef549dc6fded20080c4685e9b74f68cc16652583b9479844540a5cb047d,0dff9b,07aef549dc6fded20080c4685e9b74f68cc16652583b9479844540a5cb047d
2716,0dff9ca72ba3c76ff3c0b8d6b2db47d571a31548188853b30a2decf8db18ace2d4f51ad605a2,0dff9c,a72ba3c76ff3c0b8d6b2db47d571a31548188853b30a2decf8db18ace2d4f51ad605a2
2717,0dff9dc8f409d6c2af1a1da2e82f2a4fbc0138d74ad29eab59907c2638a5892b77a8ce27c080f0ca6e8be444a72add959adbe2f1c7386524c88f,0dff9d,c8f409d6c2af1a1da2e82f2a4fbc0138d74ad29eab59907c2638a5892b77a8ce27c080f0ca6e8be444a72add959adbe2f1c7386524c88f
2718,0dff9eb944e13168956dac1ce9f24bac60cda17eb1237d81060bc9250d130839cd62784fcc27,0dff9e,b944e13168956dac1ce9f24bac60cda17eb1237d81060bc9250d130839cd62784fcc27
2719,0dff9fea1115fe058d76c31ac9e2a58b71743a3d6059f6d5f0,0dff9f,ea1115fe058d76c31ac9e2a58b71743a3d6059f6d5f0
2720,0dffa008a2def01be83a94b55f9d2e10bf2ea24b60e21de098201455636ae4d1b4c60b5bc3717dba0ee68c6ab3da,0dffa0,08a2def01be83a94b55f9d2e10bf2ea24b60e21de098201455636ae4d1b4c60b5bc3717dba0ee68c6ab3da
2721,0dffa1081b8a7be5b6879bc71efa608cffbc53a5da4b2407ad1845969ded5f992688f77e554541d9386602ff52e2e4,0dffa1,081b8a7be5b6879bc71efa608cffbc53a5da4b2407ad1845969ded5f992688f77e554541d9386602ff52e2e4
2722,0dffa270403f8d51a5e0456954650fbede3002013af8fe22f39300a937f4b923b327b54c,0dffa2,70403f8d51a5e0456954650fbede3002013af8fe22f39300a937f4b923b327b54c
2723,0dffa370b74518654716a4beec9da218d5683b8a4308c56f44c599288c8451a200ff1650984d5263437b6b6b4aa4b7be9d8b8a,0dffa3,70b74518654716a4beec9da218d5683b8a4308c56f44c599288c8451a200ff1650984d5263437b6b6b4aa4b7be9d8b8a
2724,0dffa42ff02fa757ba265ca7c74a7118acc1c95af853441e6b4087621b4f23942661f1a211fc,0dffa4,2ff02fa757ba265ca7c74a7118acc1c95af853441e6b4087621b4f23942661f1a211fc
2725,0dffa519fd51e15657f38d38786561578dd8068c0270db9425faae,0dffa5,19fd51e15657f38d38786561578dd8068c0270db9425faae
2726,0dffa6d285547914f273ef188956846e966aecbd549cf86ba9672fe4940accf8537a972c463aa9,0dffa6,d285547914f273ef188956846e966aecbd549cf86ba9672fe4940accf8537a972c463aa9
2727,0dffa78036fd8bad58a350046d484a525b1efe81c925cfa492538921f68d489f610f2a53a1eeed42e3f36aa3a9cde706b0ef47eb8204621604777fedee,0dffa7,8036fd8bad58a350046d484a525b1efe81c925cfa492538921f68d489f610f2a53a1eeed42e3f36aa3a9cde706b0ef47eb8204621604777fedee
2728,0dffa8cb3ef2b306b6d25ed9da39d9c6c55b4cbe415be0f4c29cb46d58f261314ff19a2147f728a28c72790b4577c11bbce173c2d189d7aced7636e6c6b02619471b63023bac726618741a6cac798c867674e07251e3241b8c11daaed2d92acdd96bf7756956ddaeef159231ecc8c78cc1a2067e0ff6e3ca8be6b4ded6f65c949db34bcecc97472014e840e872cdd592,0dffa8,cb3ef2b306b6d25ed9da39d9c6c55b4cbe415be0f4c29cb46d58f261314ff19a2147f728a28c72790b4577c11bbce173c2d189d7aced7636e6c6b02619471b63023bac726618741a6cac798c867674e07251e3241b8c11daaed2d92acdd96bf7756956ddaeef159231ecc8c78cc1a2067e0ff6e3ca8be6b4ded6f65c949db34bcecc97472014e840e872cdd592
2729,0dffa977acd51cec6d44d7631e85653d47a01d10b33f97dac90264b1f4823cfc,0dffa9,77acd51cec6d44d7631e85653d47a01d10b33f97dac90264b1f4823cfc
2730,0dffaaa7335fd7b29679afead8b39dcf70dbc235ab502395c0c7d17b12f8a343,0dffaa,a7335fd7b29679afead8b39dcf70dbc235ab502395c0c7d17b12f8a343
2731,0dffab21313ea8ca50055d7d10b3193517ba7ceb456cf0300c8f00f8a0ecbcd870720794ee53324b1a57ff48602b,0dffab,21313ea8ca50055d7d10b3193517ba7ceb456cf0300c8f00f8a0ecbcd870720794ee53324b1a57ff48602b
2732,0dffac8b3deec840fcf1b188619f3c,0dffac,8b3deec840fcf1b188619f3c
2733,0dffadac976cdb89dce68940b4db250c2d370559cb3778091a713ee525f0386196dacb7a7c,0dffad,ac976cdb89dce68940b4db250c2d370559cb3778091a713ee525f0386196dacb7a7c
2734,0dffae2d476a22c6283c2b0f1515f3c40c605a04b0f3da578364f13af7e0762d5ed905b03897eb38af8b8a,0dffae,2d476a22c6283c2b0f1515f3c40c605a04b0f3da578364f13af7e0762d5ed905b03897eb38af8b8a
2735,0dffaf7fa7e0d0800c1589db8d0d70c8c519b3f48b8635a8,0dffaf,7fa7e0d0800c1589db8d0d70c8c519b3f48b8635a8
2736,0dffb05979058bf6b1129cfb5829a3168d3d757ba94f9f5a6485a97c8fbcf0d0,0dffb0,5979058bf6b1129cfb5829a3168d3d757ba94f9f5a6485a97c8fbcf0d0
2737,0dffb119532bf73a5f8473f57a31810b7cdb4b08f14d795974668f59ac2384643b417d91c7b2a700d50abe691929babe5dd6b2f7da,0dffb1,19532bf73a5f8473f57a31810b7cdb4b08f14d795974668f59ac2384643b417d91c7b2a700d50abe691929babe5dd6b2f7da
2738,0dffb21bd6b095b1476a83a1ee268535daf77bac3fd8774118b439bf37109f9e8124044b13a1ad50858c8c47d3d4d539ae24b46fe987aa,0dffb2,1bd6b095b1476a83a1ee268535daf77bac3fd8774118b439bf37109f9e8124044b13a1ad50858c8c47d3d4d539ae24b46fe987aa
2739,0dffb39beff6b4376dcdd81b0b1edb9c50a16e82f7b7486a4e432b7a4913e826c1dfdba001f85dcd02ab,0dffb3,9beff6b4376dcdd81b0b1edb9c50a16e82f7b7486a4e432b7a4913e826c1dfdba001f85dcd02ab
2740,0dffb4b0bd13b52a7aa0e2397e4732618f8ce03f349c43042977b51d3440a8d72d4ad573603d69318b37e4a444ac2a,0dffb4,b0bd13b52a7aa0e2397e4732618f8ce03f349c43042977b51d3440a8d72d4ad573603d69318b37e4a444ac2a
2741,0dffb52b9f3dc967d63bd5bde89eefec24ca011ec92f89bcf5b9f908f5e3c185ae268d899e380391378b7383f363101ee7b4b9bdd05e4c6be9c4,0dffb5,2b9f3dc967d63bd5bde89eefec24ca011ec92f89bcf5b9f908f5e3c185ae268d899e380391378b7383f363101ee7b4b9bdd05e4c6be9c4
2742,0dffb633b6d45a0f28f92d8378ac4f8234f3fea0c4aa25f3970399affcbc64e17cb5de0cc683f4cfb6e52cf59f02e3c76da6a99539a04045703d,0dffb6,33b6d45a0f28f92d8378ac4f8234f3fea0c4aa25f3970399affcbc64e17cb5de0cc683f4cfb6e52cf59f02e3c76da6a99539a04045703d
2743,0dffb7c1db3f03715c37f4c6b5eec5b4490a9b05e662752fe6ab7edd502236f86f040b14ac0e2bd5c931385ee3899992279a2d4c3cb1,0dffb7,c1db3f03715c37f4c6b5eec5b4490a9b05e662752fe6ab7edd502236f86f040b14ac0e2bd5c931385ee3899992279a2d4c3cb1
2744,0dffb81036871426da8c3e83262c9b79682af2f2c649ee5597c69c9890b1a5ee9268487ab2702bf4fe71501932bfe07875003464064d3874600a2a5298dacc071e1c2bdc408f12af0e260ef0,0dffb8,1036871426da8c3e83262c9b79682af2f2c649ee5597c69c9890b1a5ee9268487ab2702bf4fe71501932bfe07875003464064d3874600a2a5298dacc071e1c2bdc408f12af0e260ef0
2745,0dffb9782fae4355257f1330cd663fd0e74ee6160f531da9054276cee61a1b4f6fef45a68c454ef161b74da55ec61f158875b7,0dffb9,782fae4355257f1330cd663fd0e74ee6160f531da9054276cee61a1b4f6fef45a68c454ef161b74da55ec61f158875b7
2746,0dffba20d3518214c9bc16ae5fce3ff439f79835dd0d3d63ec9f4dc5af,0dffba,20d3518214c9bc16ae5fce3ff439f79835dd0d3d63ec9f4dc5af
2747,0dffbb3e3c18e8532c78bb8481c81a2c003988c131c79f0a07,0dffbb,3e3c18e8532c78bb8481c81a2c003988c131c79f0a07
2748,0dffbc30adf7b30f3bf4deade983b6,0dffbc,30adf7b30f3bf4deade983b6
2749,0dffbd8b1690a82c45a6770b2f405ca4e2a2e92c658465163e13ea2c5594645af761d3b4cb9a222bf8fe34a2f19e06504ffd0eabb1b0837a47370023015305,0dffbd,8b1690a82c45a6770b2f405ca4e2a2e92c658465163e13ea2c5594645af761d3b4cb9a222bf8fe34a2f19e06504ffd0eabb1b0837a47370023015305
2750,0dffbeb97908476f04764e28a4d1f1,0dffbe,b97908476f04764e28a4d1f1
2751,0dffbf79b005df64094e4296cee26ce40437217a77c3995cc38e373f44d9dbe1c9bbbb95f5dc31c0059b5b2f0393a39d,0dffbf,79b005df64094e4296cee26ce40437217a77c3995cc38e373f44d9dbe1c9bbbb95f5dc31c0059b5b2f0393a39d
2752,0dffc0c40bf6d68e9e23767273668818ce4df7bbe19f155750e95e08e9434a13fe053b075ab4726deed77329c86038215db179f7cd72b71b99f411113fe17c,0dffc0,c40bf6d68e9e23767273668818ce4df7bbe19f155750e95e08e9434a13fe053b075ab4726deed77329c86038215db179f7cd72b71b99f411113fe17c
2753,0dffc16b55bdd55f6d37daf3149658f6d195a7f2544a0fb57489f1431478b3ed69ac1222cb43294313830f,0dffc1,6b55bdd55f6d37daf3149658f6d195a7f2544a0fb57489f1431478b3ed69ac1222cb43294313830f
2754,0dffc294f01947ddb5112eee33b312c9dbbb223f0af37025c88de5d3f314,0dffc2,94f01947ddb5112eee33b312c9dbbb223f0af37025c88de5d3f314
2755,0dffc3e8e2e7cbd21a475671adfafaa735f191152045272328d876c6db5fbe9dee7997bc,0dffc3,e8e2e7cbd21a475671adfafaa735f191152045272328d876c6db5fbe9dee7997bc
2756,0dffc449e4602a5ca20f1f02ffcefab19c604a90a08cf62c1a491110bd8dae73ea7f6a252e5b7fec6d6e16d5800e1d8e1ed769f29e,0dffc4,49e4602a5ca20f1f02ffcefab19c604a90a08cf62c1a491110bd8dae73ea7f6a252e5b7fec6d6e16d5800e1d8e1ed769f29e
2757,0dffc584c8dc508453fac6489416cdc08c72b67a55481cac99,0dffc5,84c8dc508453fac6489416cdc08c72b67a55481cac99
2758,0dffc673fae93e4aa73dd7de2c617ada46eb91f6ce79ee3007392aedcbc1c479e4ee44475fbc6fe175c84999e11a70e7e7e3867c067781e20f9e93d211e0cf109113b970be58,0dffc6,73fae93e4aa73dd7de2c617ada46eb91f6ce79ee3007392aedcbc1c479e4ee44475fbc6fe175c84999e11a70e7e7e3867c067781e20f9e93d211e0cf109113b970be58
2759,0dffc76bd569e01365d79f4cfc927f,0dffc7,6bd569e01365d79f4cfc927f
2760,0dffc88b3698560e19f7317f79fcd0b8a026efd7e5681e8803d1b77e51a95387c534f51e9f5cdab649de78e810a0bbc2cc559526cd220b,0dffc8,8b3698560e19f7317f79fcd0b8a026efd7e5681e8803d1b77e51a95387c534f51e9f5cdab649de78e810a0bbc2cc559526cd220b
2761,0dffc962b4d07d1ebf639677c6bb49ad7d54d0e7e7ee5dfd517b4c80,0dffc9,62b4d07d1ebf639677c6bb49ad7d54d0e7e7ee5dfd517b4c80
2762,0dffcacb1c78c4435124ea2d8110bcebca25f2fa4afefdb39b3179e839e05893694ba199f30ec546c7b29f32ea17aef7784799b4ec,0dffca,cb1c78c4435124ea2d8110bcebca25f2fa4afefdb39b3179e839e05893694ba199f30ec546c7b29f32ea17aef7784799b4ec
2763,0dffcb8fd95bfbb26f65e8e03ae6249402aceded7b4fb6921c0ea1fa54c0dade1c7be5,0dffcb,8fd95bfbb26f65e8e03ae6249402aceded7b4fb6921c0ea1fa54c0dade1c7be5
2764,0dffccfc19ab801130ae9f45088e95190f925d0d21d47a07a69c12f6ad8accafad,0dffcc,fc19ab801130ae9f45088e95190f925d0d21d47a07a69c12f6ad8accafad
2765,0dffcdec291bad151de67be18021432b0fcb2b52e694020da4e202e7a2a2,0dffcd,ec291bad151de67be18021432b0fcb2b52e694020da4e202e7a2a2
2766,0dffce44cb19c9a67897cf17e2c55bd58b177cfb3369e4ef49045028db086ee23c,0dffce,44cb19c9a67897cf17e2c55bd58b177cfb3369e4ef49045028db086ee23c
2767,0dffcfd46cba95e34c134e8961ff9cf9309495b38e861d7ddd907b2a7044cdd5c80a0fe00e259c774d864d,0dffcf,d46cba95e34c134e8961ff9cf9309495b38e861d7ddd907b2a7044cdd5c80a0fe00e259c774d864d
2768,0dffd09a8069fa945e3ed45648af19,0dffd0,9a8069fa945e3ed45648af19
2769,0dffd19a92cec523c8f12283f9519281b1ce42053585c84c82b4ad008732d3c1b68cfd217ca34f86e02b44,0dffd1,9a92cec523c8f12283f9519281b1ce42053585c84c82b4ad008732d3c1b68cfd217ca34f86e02b44
2770,0dffd26f47895299cbdc5040babf75b555d96f17a914a78097b545c5d248b61b5fa45189b42f79d3b8cfeabdb74bf0f10e1aca29be9daaea5c4d69114e97f3837bba50b2,0dffd2,6f47895299cbdc5040babf75b555d96f17a914a78097b545c5d248b61b5fa45189b42f79d3b8cfeabdb74bf0f10e1aca29be9daaea5c4d69114e97f3837bba50b2
2771,0dffd374f1d089d7ada457d90e67d95506b2b4587f8dd7fe1579a6eb12640e0c7ed818be6cbbdee58f2b99eb8541aba7bde949bb336a27e1e0bbb79f7ca65dba173ce9a5,0dffd3,74f1d089d7ada457d90e67d95506b2b4587f8dd7fe1579a6eb12640e0c7ed818be6cbbdee58f2b99eb8541aba7bde949bb336a27e1e0bbb79f7ca65dba173ce9a5
2772,0dffd4131578058c7d77f4632fb918da9e7b5c950454dd,0dffd4,131578058c7d77f4632fb918da9e7b5c950454dd
2773,0dffd57544a975cbd03859168443b6da4f84937bf39a65f1598e1c4a504a131e7e938e8eeb6e10ab11b41aad5ac3,0dffd5,7544a975cbd03859168443b6da4f84937bf39a65f1598e1c4a504a131e7e938e8eeb6e10ab11b41aad5ac3
2774,0dffd6c150ffd5e49e78883aebd66378fae6a351f35174db065ab90d100d,0dffd6,c150ffd5e49e78883aebd66378fae6a351f35174db065ab90d100d
2775,0dffd70219453bb3555b0f3b1fc833d937ef5b902bdce6466be6d938ec543c0c716be4,0dffd7,0219453bb3555b0f3b1fc833d937ef5b902bdce6466be6d938ec543c0c716be4
2776,0dffd8109d1e5df14ab17d860927e45fa562598e5495c6b68743ab2dd7b50daa58a4aee15a596ec1ed5aae887aeb274d9801c3ddc659872d5cdbcc2bfd165d1fa3f0109c660ac54b2bd83f2bf9c86b63469f68f414abc27610ce1bc2b2ef70a067aeee13c59f22277974ac5d19492737e3dc18e9f7ef8fac73bdd294399293aad7ea9faf1ae3d0c803dca476e071a4c2,0dffd8,109d1e5df14ab17d860927e45fa562598e5495c6b68743ab2dd7b50daa58a4aee15a596ec1ed5aae887aeb274d9801c3ddc659872d5cdbcc2bfd165d1fa3f0109c660ac54b2bd83f2bf9c86b63469f68f414abc27610ce1bc2b2ef70a067aeee13c59f22277974ac5d19492737e3dc18e9f7ef8fac73bdd294399293aad7ea9faf1ae3d0c803dca476e071a4c2
2777,0dffd902653454bc49e067f4f2ef42008bf755a619c1bbe2068acf03d9d7070849,0dffd9,02653454bc49e067f4f2ef42008bf755a619c1bbe2068acf03d9d7070849
2778,0dffda43a2e0f70ca2dae7a9a1093b669cb6f93535715e39bc04665165ffdba1b747b58cb1fbf5df31161ff53d1b693d15b38cb996f48a,0dffda,43a2e0f70ca2dae7a9a1093b669cb6f93535715e39bc04665165ffdba1b747b58cb1fbf5df31161ff53d1b693d15b38cb996f48a
2779,0dffdb68016fefbd515b47fb80816d8e2e1e503b95a0fb70cb,0dffdb,68016fefbd515b47fb80816d8e2e1e503b95a0fb70cb
2780,0dffdc7b5b9a9619dd26c5548e4257777dae4730a674ae1f0c5cf8dfa9fede8ced,0dffdc,7b5b9a9619dd26c5548e4257777dae4730a674ae1f0c5cf8dfa9fede8ced
2781,0dffdd38c396bcf5ccd9f361bf58e61cb7d36d2632b236ece6603e035242fd781056dad412867afe1e55dd44a8e8117788ce9bb409eec8d6bd3a3a6640cdc3ee18c2d76cbfc1f6a9f7deda3713ed4da2250512bc454ae504a815,0dffdd,38c396bcf5ccd9f361bf58e61cb7d36d2632b236ece6603e035242fd781056dad412867afe1e55dd44a8e8117788ce9bb409eec8d6bd3a3a6640cdc3ee18c2d76cbfc1f6a9f7deda3713ed4da2250512bc454ae504a815
2782,0dffdefbeb1678576037526c4353c9,0dffde,fbeb1678576037526c4353c9
2783,0dffdf9b081d3103950d18a6460f351ea4671e10fbf9f37fba27fa7ddc93b8c8,0dffdf,9b081d3103950d18a6460f351ea4671e10fbf9f37fba27fa7ddc93b8c8
2784,0dffe0e920a041dc83419e730c8ae0afe3760632bb66001bcdf9f49b619eb9de,0dffe0,e920a041dc83419e730c8ae0afe3760632bb66001bcdf9f49b619eb9de
2785,0dffe1a74dd0ba9fde6cc51f0a523b08c158f102418a25dec1f5e553c840c2b3c8,0dffe1,a74dd0ba9fde6cc51f0a523b08c158f102418a25dec1f5e553c840c2b3c8
2786,0dffe230fa5bd01ffe37a22d2225dae1400592d666fb5c468c21d5ef9114,0dffe2,30fa5bd01ffe37a22d2225dae1400592d666fb5c468c21d5ef9114
